material_id,chem_formula,R$_0$,B,Pb_chemenv,num_Pb_chemenvs,Pb_wyckoff,num_Pb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Pb_sites,num_CN_env,num_charge_states,PbX_coordn,PbO_coordn,mean_coordn_Pb-X,min_coordn_Pb-X,max_coordn_Pb-X,mean_coordn_Pb-O,min_coordn_Pb-O,max_coordn_Pb-O,mean_Pb_charge,min_Pb_charge,max_Pb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_PbO_BondL
mp-28041,Pb9(Br5O2)2,2.603648879297805,-0.3089547120192054,"Triangular non-coplanar, Square pyramid",2,"8g, 2c",2,"[2.014444702451737, 3.813966537396345, 7.01430973423416]",0.333,4.280906991360747,A4B9C10,2,3,1,"[5.0, 7.0, 5.0]","[0, 1.0, 3.0]",5.666666666666667,5.0,7.0,2.0,0.0,3.0,2.0,2.0,2.0,1.6666666666666667,1,2,"O2-, Br-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Br-O-Pb,0.00756331880435,-1.388803789130432,2.9717,3,Tetragonal,4/m,P4/n,oxide,,,,,Pb,B,"O, P",Br,,,,"B $\in$ [-1, -0.1]",Negative B,2.3268544085664544
mp-28475,H2Pb3O4,2.060595928536862,0.3871650047738051,Square non-coplanar,1,"4c, 8e",2,"[3.463747659660946, 3.592201726167147]",0.0,3.5279746929140465,A2B3C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",r2SCAN,H-O-Pb,0.0,-1.197045607777776,2.839199999999999,3,Tetragonal,-42m,P-42_1c,oxide,,,,,Pb,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.345154086790014
mp-28513,Pb(ClO3)2,2.40453349629533,0.1839212443374517,Square-face bicapped square antiprism,1,2a,1,[4.394746429977939],0.0,4.394746429977939,AB2C6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",r2SCAN,Cl-O-Pb,0.0,-0.720550664444447,4.3339,3,Orthorhombic,mm2,Fdd2,chlorate,,,,,Pb,,"C, O, P",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.657142113497448
mp-2912169,CrCuPPb2O9,2.302701182265408,0.282714446929034,"Bicapped square prism (adjacent faces), Square-face capped trigonal prism",2,4e,1,"[5.07603285251157, 7.670445389418202]",1.0,6.373239120964886,ABCD2E9,2,2,1,"[10.0, 7.0]","[10.0, 7.0]",8.5,7.0,10.0,8.5,7.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Cr-Cu-O-P-Pb,0.016243967023793,-1.702046417355441,0.935999999999999,5,Monoclinic,2/m,P2_1/m,oxide,,,"Cr, Cu",,Pb,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7322552097265214
mp-29217,Ge3PbO7,2.011732769833597,0.501833601724206,Square-face capped trigonal prism,1,8c,1,[3.332337622056607],0.0,3.332337622056607,AB3C7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Ge-O-Pb,0.038180249090906,-2.015099273181819,2.929299999999999,3,Orthorhombic,mmm,Pbca,oxide,,,,,Pb,Ge,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.6273811795727733
mp-29332,Pt(PbO2)2,1.832482263094776,0.9330053947464828,See-saw,1,"4h, 4g",2,"[5.52159438264083, 4.207388517067477]",0.5,4.864491449854153,AB2C4,1,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,O-Pb-Pt,0.0,-1.027809887857139,0.523799999999999,3,Orthorhombic,mmm,Pbam,oxide,,,Pt,,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.313872070844458
mp-31068,P2Pb4O9,1.801366564385479,0.7071647765803261,"Octahedron, Square pyramid, Bicapped octahedron (cap faces with one atom in common)",3,4e,1,"[13.473689183262415, 2.133069767902093, 11.762072211502, 6.104199890588431]",0.75,8.368257763313736,A2B4C9,3,3,1,"[5.0, 6.0, 8.0]","[5.0, 6.0, 8.0]",6.333333333333333,5.0,8.0,6.333333333333333,5.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",r2SCAN,O-P-Pb,0.0,-1.988687136396822,3.2986,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.5966173262995387
mp-31069,P2Pb8O13,1.9145153979749296,0.6358834181687547,"Octahedron, Pentagonal plane, Square pyramid, Trigonal bipyramid",4,"2i, 4j",2,"[12.63662262589859, 11.789482605781672, 15.569021811054599, 3.691949725690174, 16.665399306388522, 3.876425728584603]",0.667,10.704816967233027,A2B8C13,4,3,1,"[3.0, 5.0, 6.0]","[3.0, 5.0, 6.0]",4.666666666666667,3.0,6.0,4.666666666666667,3.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Pb,0.004446988749954,-1.729656411508842,2.3636,3,Monoclinic,2/m,C2/m,oxide,,,,,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.5431497756174357
mp-31107,As2Pb8O13,2.0101653376448745,0.4852159663125909,"Octahedron, Pentagonal plane, Square pyramid",3,"4j, 2i",2,"[3.670705331222515, 14.322487579125909, 12.896477428873682, 4.273726740877868, 13.076040500194283, 15.154101649152482]",0.667,10.565589871574456,A2B8C13,3,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,As-O-Pb,0.0,-1.391548024782606,2.0725,3,Monoclinic,2/m,C2/m,oxide,,,,,Pb,As,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5204393385501
mp-3472,PbSO4,1.999263382053784,0.5711790485948841,Bicapped square prism (adjacent faces),1,4c,1,[8.309295993148092],1.0,8.309295993148092,ABC4,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",r2SCAN,O-Pb-S,0.0,-1.910476124999997,3.987,3,Orthorhombic,mmm,Pnma,sulfate,,,,,Pb,,"O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.7796008563474954
mp-3476,P2PbO6,2.085872639327761,0.4236734484232944,Square antiprism,1,4e,1,"[3.921018510117762, 1.698262240895737]",0.0,2.8096403755067496,AB2C6,1,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",r2SCAN,O-P-Pb,0.0,-2.218386719689153,4.566599999999999,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6369388745363427
mp-504427,Ti3PbO7,1.9931306625229883,0.5719249719018411,Square-face capped trigonal prism,1,2e,1,[2.627563625709044],0.0,2.627563625709044,AB3C7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,O-Pb-Ti,0.0,-2.974174326818182,1.982899999999999,3,Monoclinic,2/m,P2_1/m,oxide,,,Ti,,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.4929085893103236
mp-504590,Ca2Si3PbO9,1.9326897617158976,0.6301941413601789,End-trigonal-face capped trigonal prism,1,2i,1,[9.64066628802471],1.0,9.64066628802471,AB2C3D9,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ca-O-Pb-Si,0.001641764277778,-3.162365873666667,4.3821,4,Triclinic,-1,P-1,oxide,,Ca,,,Pb,Si,"C, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.7076187587006366
mp-504591,PbWO4,2.919627619759245,-0.1156233253176009,Square-face bicapped trigonal prism,1,4e,1,[4.03052248470641],0.0,4.03052248470641,ABC4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,O-Pb-W,0.0,-2.054140709166665,2.9475,3,Monoclinic,2/m,P2_1/c,oxide,,,W,,Pb,,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.695211543543193
mp-504593,Pb2CCl2O3,1.023222773040387,1.1611919923113472,Square-face capped trigonal prism,1,8k,1,[11.315301652176212],1.0,11.315301652176212,AB2C2D3,1,1,1,[9.0],[4.0],9.0,9.0,9.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Nonmetals, Post-Transition Metals",GGA,C-Cl-O-Pb,0.016056813437496,-1.716160041874999,3.2298,4,Tetragonal,4/mmm,P4/mbm,oxide,,,,,Pb,,"C, O, P",Cl,,,,B > 1,Positive B,2.631071393903227
mp-504598,Rb2PbO2,1.5946336230931275,1.5076547088416727,Triangular non-coplanar,1,2i,1,"[2.295949342720571, 2.493679603076821]",0.0,2.394814472898696,AB2C2,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Pb-Rb,0.0,-1.499867705,1.8864,3,Triclinic,-1,P-1,oxide,Rb,,,,Pb,,"O, P",,,,,B > 1,Positive B,2.202422026274906
mp-504748,P3Pb5ClO12,2.1339312568499853,0.3919145816072464,"Square antiprism, Tricapped triangular prism (three square-face caps)",2,"6h, 4f",2,"[2.093185597860412, 3.855516744503698]",0.0,2.9743511711820547,AB3C5D12,2,2,1,"[7.0, 9.0]","[5.0, 9.0]",8.0,7.0,9.0,7.0,5.0,9.0,2.0,2.0,2.0,1.5,1,2,"Cl-, O2-","Halogens, Nonmetals, Post-Transition Metals",GGA,Cl-O-P-Pb,0.0,-2.297187007329932,3.3891,4,Hexagonal,6/m,P6_3/m,hypochlorite,,,,,Pb,,"C, O, P",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.674127581420853
mp-504751,AsHPbO4,1.0554009942321203,1.436572355945296,Octahedron,1,2e,1,[7.9691848871693765],1.0,7.9691848871693765,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,As-H-O-Pb,0.004742759285714,-1.641524899107142,3.0015,4,Monoclinic,2/m,P2/c,oxide,,,,,Pb,As,"H, O, P",,,,,B > 1,Positive B,2.602528374850528
mp-504806,K2Li14Pb3O14,1.2408366965715767,2.4417422902313364,Octahedron,1,"1a, 2i",2,"[0.523019816407943, 0.162783817183236]",0.0,0.3429018167955895,A2B3C14D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,K-Li-O-Pb,0.0,-1.9075615027626247,2.018199999999999,4,Orthorhombic,mmm,Immm,oxide,"Li, K",,,,Pb,,"O, P",,,,,B > 1,Positive B,2.2416746119636395
mp-504810,Rb2Li14Pb3O14,1.4334202516402552,1.988993531447736,Octahedron,1,"1a, 2i",2,"[0.541356644858496, 0.16315288468083403]",0.0,0.352254764769665,A2B3C14D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Li-O-Pb-Rb,0.0,-1.908136938838383,1.9342,4,Orthorhombic,mmm,Immm,oxide,"Li, Rb",,,,Pb,,"O, P",,,,,B > 1,Positive B,2.246577632159072
mp-504811,Rb2Pb4O7,2.2341502692786936,-0.0295870657948641,"Triangular non-coplanar, Octahedron",2,2i,1,"[0.76162738122686, 0.7708072473608061, 1.4621339115413021, 2.437694827498197]",0.0,1.3580658419067912,A2B4C7,2,2,1,"[3.0, 6.0]","[3.0, 6.0]",4.5,3.0,6.0,4.5,3.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Pb-Rb,0.0,-1.510042240769228,0.9863,3,Triclinic,-1,P-1,oxide,Rb,,,,Pb,,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.219923847020949
mp-504827,Ga10GePb3O20,1.5679570010478916,1.0282438286546312,"Octahedron, Square-face capped trigonal prism",2,"1a, 2i",2,"[2.4583257662635782, 4.393490669963188]",0.0,3.425908218113383,AB3C10D20,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Ga-Ge-O-Pb,0.0,-2.146252935588236,3.0318,4,Monoclinic,2/m,C2/m,oxide,,,,,"Ga, Pb",Ge,"O, P",,,,,B > 1,Positive B,2.596206058386234
mp-504922,UPbO4,3.344837152316012,-0.2810231457836031,Square-face capped square prism,1,4d,1,[5.468363377352924],1.0,5.468363377352924,ABC4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals",r2SCAN,O-Pb-U,0.0,-2.967640787499997,1.5098,3,Orthorhombic,mmm,Pbcm,oxide,,,,,Pb,,"O, P",,,,U,"B $\in$ [-1, -0.1]",Negative B,2.7852010540412016
mp-504935,K2PbO3,1.9552865295290047,0.9871787306980644,Square pyramid,1,4c,1,[2.699337906419087],0.0,2.699337906419087,AB2C3,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,K-O-Pb,0.028354733333332,-1.559884134083332,1.2434,3,Orthorhombic,mmm,Pnma,oxide,K,,,,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1641958692759085
mp-505187,K6Pb2O5,1.8237944436231424,0.9173797345690567,Triangular non-coplanar,1,2i,1,"[1.066854471506818, 1.217989257109742]",0.0,1.14242186430828,A2B5C6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,K-O-Pb,0.0,-1.5069978645000002,2.1249,3,Triclinic,-1,P-1,oxide,K,,,,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1975004742923683
mp-505235,CoP2PbO7,1.2834061533433427,0.994528798619276,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,4e,1,[4.670692303371887],0.0,4.670692303371887,ABC2D7,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Co-O-P-Pb,0.0,-2.350182173798701,3.161299999999999,4,Monoclinic,2/m,P2_1/c,oxide,,,Co,,Pb,,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.7269960876813313
mp-505284,Pb3(BrO)2,1.777910520137644,0.8362931191492896,"Triangular non-coplanar, Square non-coplanar, See-saw",3,4c,1,"[0.6519237492164021, 6.36003766558645, 7.41744825066107]",0.667,4.809803221821308,A2B2C3,3,3,1,"[6.0, 7.0, 7.0]","[2.0, 2.0, 4.0]",6.666666666666667,6.0,7.0,2.6666666666666665,2.0,4.0,2.0,2.0,2.0,2.0,2,2,"O2-, Br-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Br-O-Pb,0.0,-1.46257496,2.3882,3,Orthorhombic,mmm,Pnma,hypobromite,,,,,Pb,B,"O, P",Br,,,,"B $\in$ [0.5, 1]",Positive B,2.339779337352436
mp-505289,VCuHPbO5,2.893621648815151,-0.17438798311835,Square-face monocapped antiprism,1,4c,1,[4.773178402006016],0.0,4.773178402006016,ABCDE5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Cu-H-O-Pb-V,0.011719063611107,-1.7219994359722222,0.125999999999999,5,Orthorhombic,mmm,Pnma,oxide,,,"V, Cu",,Pb,,"H, C, O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.6544750977033007
mp-505368,As2Pb3O8,2.268082991416354,0.3017276844093511,"Bicapped octahedron (opposed cap faces), Square-face bicapped trigonal prism",2,"4e, 2a",2,"[3.083035521907725, 5.960230390415995]",0.5,4.521632956161859,A2B3C8,2,2,1,"[5.0, 8.0]","[5.0, 8.0]",6.5,5.0,8.0,6.5,5.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,As-O-Pb,0.0,-1.4617429038461531,3.3141,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Pb,As,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.591646918260053
mp-505396,CsNa3PbO4,2.111414643161573,0.5606660495378359,Tetrahedron,1,2i,1,"[0.6180412960523991, 0.5266056262297361]",0.0,0.5723234611410676,ABC3D4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Cs-Na-O-Pb,0.0,-1.591488129032566,1.5078,4,Triclinic,-1,P-1,oxide,"Na, Cs",,,,Pb,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1114388504669983
mp-505465,As2Pb2O5,1.6362621233714592,0.959722118332557,"Pentagonal pyramid, Trigonal bipyramid",2,4e,1,"[12.023725356872179, 9.114736692982596]",1.0,10.569231024927387,A2B2C5,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,As-O-Pb,0.0,-1.370520080277777,2.936,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Pb,As,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.5605521514502296
mp-505603,Pb5SO8,1.932413408241601,0.6082016258840367,"Octahedron, See-saw, Pentagonal plane, Square pyramid",4,4e,1,"[8.127022772111781, 16.413224065368873, 11.767495736840425, 10.69814696077214, 5.514453859462363]",1.0,10.504068678911116,AB5C8,4,3,1,"[3.0, 5.0, 6.0]","[3.0, 5.0, 6.0]",4.666666666666667,3.0,6.0,4.666666666666667,3.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",r2SCAN,O-Pb-S,0.0,-1.6805810569642832,2.703199999999999,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Pb,,"O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.560509842727409
mp-505688,VPPbO6,2.8461298398923347,-0.0308908967240475,Square-face bicapped trigonal prism,1,4e,1,[6.419756288561993],1.0,6.419756288561993,ABCD6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,O-P-Pb-V,0.0,-2.379480915515872,2.2898,4,Monoclinic,2/m,P2_1/c,oxide,,,V,,Pb,,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.7116092258335946
mp-505697,Bi6P4PbO20,2.918640598321693,-0.1717298228816442,Bicapped square prism (opposite faces),1,1a,1,[2.194014766067835],0.0,2.194014766067835,AB4C6D20,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-O-P-Pb,0.0,-2.256616235437789,3.333199999999999,4,Triclinic,-1,P-1,oxide,,,,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.676911328449889
mp-505702,Pb2CO4,2.1104520883643163,0.4110196356307148,"End-trigonal-face capped trigonal prism, Octahedron",2,4a,1,"[19.939637363786332, 14.084282584367822]",1.0,17.011959974077076,AB2C4,2,2,1,"[4.0, 7.0]","[4.0, 7.0]",5.5,4.0,7.0,5.5,4.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",r2SCAN,C-O-Pb,0.0,-1.7198343435714292,3.4158,3,Orthorhombic,222,P2_12_12_1,oxide,,,,,Pb,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5481772920780985
mp-510030,Pb3(ClO)2,1.765995146100669,0.8390186569445263,"Triangular non-coplanar, Square non-coplanar, See-saw",3,4c,1,"[0.721808195289649, 6.240392339483161, 7.267913123351893]",0.667,4.743371219374901,A2B2C3,3,3,1,"[6.0, 7.0, 7.0]","[2.0, 2.0, 4.0]",6.666666666666667,6.0,7.0,2.6666666666666665,2.0,4.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Nonmetals, Post-Transition Metals",r2SCAN,Cl-O-Pb,0.0,-1.5719040914285691,2.4293,3,Orthorhombic,mmm,Pnma,hypochlorite,,,,,Pb,,"C, O, P",Cl,,,,"B $\in$ [0.5, 1]",Positive B,2.32851771975953
mp-510279,ZnAsHPbO5,2.557477048054778,0.1022778824432274,Square antiprism,1,4a,1,[2.142173792203568],0.0,2.142173792203568,ABCDE5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,As-H-O-Pb-Zn,0.0,-1.685261769305555,3.2405,5,Orthorhombic,222,P2_12_12_1,oxide,,,Zn,,Pb,As,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6922919945676673
mp-510293,Pb3SeO5,2.007283152894908,0.5727608828826035,"Pentagonal plane, Square pyramid",2,"4b, 2a",2,"[15.44881040037038, 9.954972442320775]",1.0,12.701891421345579,AB3C5,2,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",r2SCAN,O-Pb-Se,0.0,-1.20847606045139,2.4633000000000003,3,Orthorhombic,mm2,Cmc2_1,oxide,,,,,Pb,,"O, P, S, Se",,,,,"B $\in$ [0.5, 1]",Positive B,2.4969149234250905
mp-510633,Pb2CBr2O3,1.0527988588580468,1.1268146089651505,Square-face capped trigonal prism,1,8k,1,[11.386956888827667],1.0,11.386956888827667,AB2C2D3,1,1,1,[9.0],[4.0],9.0,9.0,9.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"O2-, Br-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Br-C-O-Pb,0.0047358675,-1.611046878437498,2.7849,4,Tetragonal,4/mmm,P4/mbm,oxide,,,,,Pb,B,"C, O, P",Br,,,,B > 1,Positive B,2.6608851869126475
mp-530984,Al22PbO34,2.906475538601195,-0.3058120686444475,End-trigonal-face capped trigonal prism,1,2e,1,[9.586186752640403],1.0,9.586186752640403,AB22C34,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,Al-O-Pb,0.011879226666668,-3.349244203684211,3.6212,3,Monoclinic,2/m,P2_1/m,oxide,,,,,"Al, Pb",,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.628167130008406
mp-531125,Ag7(PbO3)3,2.146568814399196,0.1988149023130696,Octahedron,1,2i,1,"[1.200728088042676, 1.030238165742851, 1.03661823007204, 1.1000183676015851, 1.087352763764351, 1.079134904584068]",0.0,1.0890150866345951,A3B7C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.33,3.33,3.33,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ag-O-Pb,0.003242048552629,-0.8125749475877181,0.0,3,Triclinic,-1,P-1,oxide,,,Ag,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.264067014908257
mp-541468,MnP2PbO7,2.217983290293522,0.4002845457730025,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[4.383807942059023],0.0,4.383807942059023,ABC2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mn-O-P-Pb,0.0,-2.513227360883339,3.8098,4,Monoclinic,2/m,P2_1/c,oxide,,,Mn,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.716784641862206
mp-541508,KVPbO4,1.063458904871768,2.1352240429301377,Bicapped octahedron (cap faces with one atom in common),1,4c,1,[7.580650358369645],1.0,7.580650358369645,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,K-O-Pb-V,0.0,-2.188754628178571,3.3834,4,Orthorhombic,mmm,Pnma,oxide,K,,V,,Pb,,"O, P",,,,,B > 1,Positive B,2.4664645808550367
mp-542031,CrPbO4,2.100514927914689,0.4993628321716651,Octahedron,1,4c,1,[4.830165792059419],0.0,4.830165792059419,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Cr-O-Pb,0.020399088333321,-1.703982402499999,1.8777,3,Orthorhombic,mmm,Pnma,oxide,,,Cr,,Pb,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5924605366033764
mp-542099,Cs4PbO4,2.094494992230544,0.1802988857275289,Tetrahedron,1,4e,1,[0.133296800555419],0.0,0.133296800555419,AB4C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,Cs-O-Pb,0.0,-1.5020255598467411,2.034399999999999,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,Pb,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.094523731555884
