material_id,chem_formula,R$_0$,B,Gd_chemenv,num_Gd_chemenvs,Gd_wyckoff,num_Gd_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Gd_sites,num_CN_env,num_charge_states,GdX_coordn,GdO_coordn,mean_coordn_Gd-X,min_coordn_Gd-X,max_coordn_Gd-X,mean_coordn_Gd-O,min_coordn_Gd-O,max_coordn_Gd-O,mean_Gd_charge,min_Gd_charge,max_Gd_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_GdO_BondL
mp-583646,Na2Gd2B2O7,2.082376545843712,0.385069278675188,"Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",2,4e,1,"[1.6458320478642632, 4.3382712162548405]",0.0,2.992051632059552,A2B2C2D7,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Gd-Na-O,0.0,-3.130948937199381,3.061,4,Monoclinic,2/m,P2_1/c,oxide,Na,,,,,B,"N, O",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.442238441938536
mp-600576,GdFeO3,1.0296378795587515,1.6046019268617164,Square-face bicapped trigonal prism,1,4c,1,[1.7496643065629391],0.0,1.7496643065629391,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",r2SCAN,Fe-Gd-O,0.004078319000001,-2.797173253499997,0.0,3,Orthorhombic,mmm,Pnma,oxide,,,Fe,,,,O,F,,Gd,,B > 1,Positive B,2.4656132825603105
mp-623092,Gd4Au2O9,1.7447329546621315,0.7892180958161593,Square-face capped trigonal prism,1,8d,1,"[2.639045113216782, 2.586869273975925]",0.0,2.612957193596354,A2B4C9,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Au-Gd-O,0.0,-2.636535856999997,1.9649,3,Orthorhombic,mmm,Pbcn,oxide,,,Au,,,,O,,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.3926325210642365
mp-6248,LiGd(PO3)4,1.9188826814545448,0.5290655851917088,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[0.487027751948774],0.0,0.487027751948774,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,Gd-Li-O-P,0.0,-2.91949997510582,3.4752,4,Monoclinic,2/m,C2/c,phosphite,Li,,,,,,"O, P",,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.445258951674339
mp-625147,GdHO2,2.0735614779573464,0.3831000461673811,Square-face capped trigonal prism,1,2e,1,[2.544131432255857],0.0,2.544131432255857,ABC2,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",r2SCAN,Gd-H-O,0.0,-2.7975177909375013,3.0714,3,Monoclinic,2/m,P2_1/m,oxide,,,,,,,"H, O",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.3790586002054206
mp-642754,Gd2Mo2O7,1.7887409446983429,0.6525185251109558,Cube,1,4d,1,[1.646591918352863],0.0,1.646591918352863,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Gd-Mo-O,0.0,-2.8798183786363643,0.0,3,Cubic,m-3m,Fd-3m,oxide,,,Mo,,,,O,,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.439459508667733
mp-643084,Gd2O3,1.9596770672858623,0.5644739535638142,"Octahedron, Square-face capped trigonal prism",2,2i,1,"[1.455645755821152, 2.391250119520347, 1.81656325719357]",0.0,1.887819710845023,A2B3,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",r2SCAN,Gd-O,0.021289789833332,-3.728315468666661,2.905699999999999,2,Monoclinic,2/m,C2/m,oxide,,,,,,,O,,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.388805892266275
mp-650715,Gd2Be2GeO7,2.057834585169952,0.442655723057805,Square antiprism,1,4e,1,[1.2947947254282282],0.0,1.2947947254282282,AB2C2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,Be-Gd-Ge-O,0.0,-3.251185185416666,3.2809,4,Tetragonal,-42m,P-42_1m,oxide,,Be,,,,"B, Ge",O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.465547150358284
mp-651087,Gd13Ge6O31F,1.9214673236064967,0.5729425685561583,"Cube, Pentagonal bipyramid",2,"3b, 1a",2,"[2.964275838666259, 1.865373954344939, 1.365585246957853, 3.150366167937342, 2.163646117167422]",0.0,2.301849465014763,AB6C13D31,2,3,1,"[6.0, 7.0, 7.0]","[6.0, 6.0, 7.0]",6.666666666666667,6.0,7.0,6.333333333333333,6.0,7.0,3.0,3.0,3.0,1.3333333333333333,1,2,"F-, O2-","Halogens, Lanthanides, Metalloids, Nonmetals",GGA,F-Gd-Ge-O,0.003617868627469,-3.343914370196078,0.6162000000000001,4,Trigonal,3,R3,fluoride,,,,,,Ge,O,F,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.405948457398737
mp-651847,GdGaGe2O7,2.005574148260576,0.4412434653425536,Tricapped triangular prism (three square-face caps),1,4e,1,[2.830340789415148],0.0,2.830340789415148,ABC2D7,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Ga-Gd-Ge-O,0.018606887893932,-2.587995915909092,3.092399999999999,4,Monoclinic,2/m,P2_1/c,oxide,,,,,Ga,Ge,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.4822500715959284
mp-669388,Gd2Se2O,2.157746175984958,0.222098745096715,"Square antiprism, Octahedron",2,4c,1,"[1.589345034753039, 2.084750587302773]",0.0,1.837047811027906,AB2C2,2,2,1,"[6.0, 8.0]","[1.0, 3.0]",7.0,6.0,8.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2,2,"Se2-, O2-","Lanthanides, Nonmetals",r2SCAN,Gd-O-Se,0.001637878249994,-2.746409415125001,1.4185,3,Orthorhombic,mmm,Pnma,oxide,,,,,,,"O, S, Se",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.3084705285339986
mp-676060,Gd2CuO4,1.7393184425691846,0.8148613130842275,Cube,1,4e,1,[0.629663058880051],0.0,0.629663058880051,AB2C4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Cu-Gd-O,0.028895843571429,-3.030211310714286,0.0,3,Monoclinic,2/m,P2_1/c,oxide,,,Cu,,,,"C, O",,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.4783959730158927
mp-680381,K2Na2Gd4Nb2O13,2.203888853357266,0.238765934652401,Square-face capped trigonal prism,1,4f,1,"[4.070166546826266, 4.311778515005841]",0.0,4.190972530916054,A2B2C2D4E13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Gd-K-Na-Nb-O,0.0,-3.203478996837332,3.0952,5,Monoclinic,2/m,C2/c,oxide,"Na, K",,Nb,,,,"N, O",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.406192812285124
mp-683963,Gd3RuO7,2.036354397565846,0.4140468023692077,"Square-face bicapped trigonal prism, Face-capped octahedron, Pentagonal bipyramid",3,4a,1,"[1.902017249887071, 2.931026142816945, 2.17472306520511, 4.521964420762538, 4.365046834510221, 4.111192732590462]",0.0,3.3343284076287247,AB3C7,3,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Gd-O-Ru,0.012905425568181,-2.975747353522724,0.1542,3,Orthorhombic,mm2,Pna2_1,oxide,,,Ru,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.4055369387278884
mp-686296,CaGd2Zr(GaO3)4,2.160308034546774,0.2982509431190721,Cube,1,2i,1,"[2.327480350010869, 2.235820458607096, 2.246605162147503, 2.34756951314098]",0.0,2.2893688709766122,ABC2D4E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ca-Ga-Gd-O-Zr,0.0,-3.07568079925,3.255599999999999,5,Triclinic,-1,P-1,oxide,,Ca,Zr,,Ga,,"C, O",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.4535102079863362
mp-686465,Gd2Ti2O7,1.7306466236218454,0.7371833149485382,"Cube, Hexagonal bipyramid, Pentagonal bipyramid",3,"2b, 1a",2,"[1.4827889740242821, 2.640622864424387, 1.489446927292702, 1.084810360545177, 2.528119321473468, 2.308988117053973, 2.720833874482686, 2.435675435452993, 2.304246324522358, 2.248839085364683, 2.520629082389083, 2.734514357811261]",0.0,2.2082928937364206,A2B2C7,3,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Gd-O-Ti,0.038491362045473,-3.562552333712104,2.408899999999999,3,Monoclinic,2/m,C2/m,oxide,,,Ti,,,,O,,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.4424090971624692
mp-6943,Ca4GdB3O10,2.1008467424880104,0.3921085587114218,Octahedron,1,1a,1,[2.198662099946764],0.0,2.198662099946764,AB3C4D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Ca-Gd-O,0.0,-3.377505096527777,3.3154,4,Monoclinic,m,Cm,oxide,,Ca,,,,B,"C, O",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.3608944196118267
mp-695308,CaGdTh(PO4)3,1.950509119875201,0.5074396157390432,"Square-face monocapped antiprism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,1a,1,"[3.974803018751163, 4.319734549685538, 4.256176217203158, 4.079653819540749]",0.0,4.157591901295152,ABCD3E12,2,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Lanthanides, Nonmetals",GGA,Ca-Gd-O-P-Th,0.014849966527789,-3.417549832023809,2.609099999999999,5,Triclinic,1,P1,phosphate,,Ca,,,,,"C, O, P",,,Gd,Th,"B $\in$ [0.5, 1]",Positive B,2.5160336786802278
mp-698120,KGd2Cu(MoO4)4,2.144863347135693,0.3140642730764663,Dodecahedron with triangular faces - p2345 plane normalized,1,4f,1,[2.07343506795732],0.0,2.07343506795732,ABC2D4E16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Cu-Gd-K-Mo-O,0.025101008854152,-2.378951219885417,0.7987000000000001,5,Monoclinic,2/m,C2/c,oxide,K,,"Cu, Mo",,,,"C, O",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.434282633786549
mp-703682,GdMn2O5,1.9570857902732512,0.4814680296384296,Square-face bicapped trigonal prism,1,4g,1,[2.485386796188395],0.0,2.485386796188395,AB2C5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Gd-Mn-O,0.0,-2.624079486670259,1.1582,3,Orthorhombic,mmm,Pbam,oxide,,,Mn,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.406923144543739
mp-704238,Gd2Mo5O18,2.2426745917308573,0.1732681538323331,Dodecahedron with triangular faces - p2345 plane normalized,1,8d,1,[1.2255658831289011],0.0,1.2255658831289011,A2B5C18,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Gd-Mo-O,0.007943524499992,-2.400339138,3.1154,3,Orthorhombic,mmm,Pbcn,oxide,,,Mo,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.4154690140879054
mp-704325,Gd4Mo7O27,2.3867282454385763,0.0270347766316727,"Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized, Square-face capped trigonal prism",3,4f,1,"[1.215857825409793, 1.477349292477367, 2.79107112682528, 1.983553939141637]",0.0,1.8669580459635193,A4B7C27,3,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Gd-Mo-O,0.016508309243421,-2.54450302388158,2.848799999999999,3,Monoclinic,2/m,C2/c,oxide,,,Mo,,,,O,,,Gd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4139365379073907
mp-721324,Gd2(MoO4)3,2.1068138511205885,0.285529659818072,Square-face capped trigonal prism,1,4e,1,[2.732174365528798],0.0,2.732174365528798,A2B3C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Gd-Mo-O,0.000597341176469,-2.6352809873529432,1.3237,3,Tetragonal,-42m,P-42_1m,oxide,,,Mo,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.352806503966561
mp-728623,Gd2Te4O11,2.2838592584645547,0.1446793238843084,Square-face bicapped trigonal prism,1,1a,1,"[1.5798943325657162, 1.8692246305801592, 1.738131603363296, 1.6589931323103602]",0.0,1.7115609247048829,A2B4C11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,Gd-O-Te,0.022300094411764,-2.257431406862744,2.448299999999999,3,Triclinic,1,P1,oxide,,,,,,Te,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.441587345783511
mp-744410,Ca5Gd3Ti5Mn3O24,1.8680885776545104,0.6007702833931866,no_data,1,no_data,1,no_data,0.0,no_data,A3B3C5D5E24,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Gd-Mn-O-Ti,0.015048822562487,-3.331826344761495,0.845299999999999,5,Triclinic,1,P1,oxide,,Ca,"Ti, Mn",,,,"C, O",,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.4599090375561814
mp-752432,Gd3NbO7,1.7811970754829247,0.7360985202579273,"Cube, Face-capped octahedron, Pentagonal bipyramid",3,2i,1,"[3.704373288136595, 2.177524537938358, 3.426910850766698]",0.0,3.1029362256138833,AB3C7,3,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Gd-Nb-O,0.0023282159091,-3.693314985454546,2.4755000000000003,3,Triclinic,-1,P-1,oxide,,,Nb,,,,"N, O",,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.3889747910919894
mp-753088,Ce5Gd2O13,2.080826718536817,0.3722877435119265,"Face-capped octahedron, Trigonal bipyramid",2,1a,1,"[3.678147030453026, 0.8320489266211111]",0.0,2.2550979785370684,A2B5C13,2,2,1,"[5.0, 7.0]","[5.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",GGA,Ce-Gd-O,0.034498034749994,-3.718837567374996,1.2624,3,Trigonal,3m,R3m,oxide,,,,,,,"C, O",,,"Ce, Gd",,"B $\in$ [0.1, 0.5]",Positive B,2.3507955017878834
mp-753421,Gd6WO12,1.6818962237388366,0.9283022161389948,Square-face capped trigonal prism,1,6f,1,[3.856637192443229],0.0,3.856637192443229,AB6C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Gd-O-W,0.0,-3.617686128421055,2.7937000000000003,3,Trigonal,-3,R-3,oxide,,,W,,,,O,,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.386293450679628
mp-754041,Gd2HfO5,2.0220503377598287,0.5414740457920799,Octahedron,1,4f,1,[6.1489876149664],1.0,6.1489876149664,AB2C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Gd-Hf-O,0.0286848175,-3.809297012343748,3.202299999999999,3,Orthorhombic,mmm,Cmcm,oxide,,,Hf,,,,"H, O",,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.3262848405864047
mp-754162,LiGdO2,2.032944859241672,0.4771100402381522,Octahedron,1,4e,1,[3.698337759652082],0.0,3.698337759652082,ABC2,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Gd-Li-O,0.012791336874997,-3.201050415833336,3.1281,3,Monoclinic,2/m,P2_1/c,oxide,Li,,,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.325243073335665
mp-755404,Gd3SbO7,1.98509092870813,0.5102324354759266,"Cube, Pentagonal bipyramid",2,"4c, 2a",2,"[3.7006752936381497, 1.2368512577017141]",0.0,2.468763275669932,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,Gd-O-Sb,6.3741818181029e-05,-3.36258486090909,2.5406,3,Orthorhombic,222,C222_1,oxide,,,,,,Sb,"O, S",,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.432219174588298
mp-756040,Gd2HgO4,2.157826124718709,0.2930132065247804,Square-face capped trigonal prism,1,2i,1,"[3.072411605805667, 3.83301107455478]",0.0,3.4527113401802234,AB2C4,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Gd-Hg-O,0.0,-2.8157431303571423,1.9856,3,Monoclinic,2/m,C2/m,oxide,,,Hg,,,,"H, O",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.3889047474178944
mp-757233,Gd2Zr2O7,1.8682606638503407,0.6070904057764652,Cube,1,4d,1,[1.40570547224402],0.0,1.40570547224402,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Gd-O-Zr,0.0,-3.78077842818182,2.8082000000000003,3,Cubic,m-3m,Fd-3m,oxide,,,Zr,,,,O,,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.4736763659617425
mp-758332,CaGd4O7,1.9232622283912293,0.6034789622320457,"Trigonal bipyramid, Square-face capped trigonal prism, Octahedron",3,2i,1,"[1.428822080514129, 1.404028771023942, 1.537686132178268, 1.501616235955103, 0.5016327180129581, 2.410177552633717, 2.40838501551131, 0.9328365373992581]",0.0,1.5156481304035856,AB4C7,3,3,1,"[5.0, 6.0, 7.0]","[5.0, 6.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals",GGA,Ca-Gd-O,0.042887886874996,-3.619437197708331,2.8821,3,Triclinic,-1,P-1,oxide,,Ca,,,,,"C, O",,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.38259011964245
mp-767398,Gd3AsO7,1.894162914462052,0.5806333565432528,"Cube, Pentagonal bipyramid",2,"4c, 2a",2,"[3.334749670880724, 1.679790913237961]",0.0,2.507270292059342,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,As-Gd-O,0.036258092272728,-3.077325130909095,2.2816,3,Orthorhombic,222,C222_1,oxide,,,,,,As,O,,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.417379468504402
mp-768237,Gd2HfO5,2.3979144922498365,0.0126122811855283,Face-capped octahedron,1,4c,1,"[2.8698097323716043, 3.328670197514237]",0.0,3.099239964942921,AB2C5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Gd-Hf-O,0.041435052187498,-3.79654677765625,3.1575,3,Orthorhombic,mmm,Pnma,oxide,,,Hf,,,,"H, O",,,Gd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.404390129081691
mp-768254,Gd3AsO7,1.886098847954165,0.6082734110779009,"Cube, Pentagonal bipyramid",2,"8d, 4c",2,"[1.4754737636697501, 2.23752650507286]",0.0,1.856500134371305,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,As-Gd-O,0.034704035681819,-3.078879187500004,2.3774,3,Orthorhombic,mmm,Pnma,oxide,,,,,,As,O,,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.4259460078395945
mp-768273,Gd3As5O12,2.0487775382426614,0.3537067087719939,Cube,1,6d,1,[4.571397395572387],0.0,4.571397395572387,A3B5C12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",r2SCAN,As-Gd-O,0.037398199500007,-2.287810174874997,2.387,3,Cubic,-43m,I-43m,oxide,,,,,,As,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.434621880031754
mp-769649,GdTa3O9,2.5045223971846338,-0.0325209122018741,Square-face bicapped trigonal prism,1,2i,1,[2.626244305243147],0.0,2.626244305243147,AB3C9,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Gd-O-Ta,0.02748218346154,-3.272299880923074,2.3374,3,Monoclinic,2/m,C2/m,oxide,,,Ta,,,,O,,,Gd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.459116282943086
mp-769809,Gd3TaO7,2.189059025940752,0.2427030836091733,"Cube, Pentagonal bipyramid",2,"4c, 2a",2,"[3.4190712451714003, 1.589964793685453]",0.0,2.504518019428427,AB3C7,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Gd-O-Ta,0.0,-3.651086856575757,2.6563,3,Orthorhombic,222,C222_1,oxide,,,Ta,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.371891200920693
mp-770124,GdTa7O19,2.0650185115089967,0.4170108963190128,Bicapped octahedron (opposed cap faces),1,2e,1,[4.485260756900679],0.0,4.485260756900679,AB7C19,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Gd-O-Ta,0.001181008703724,-3.190613603012364,2.6916,3,Hexagonal,-6m2,P-6c2,oxide,,,Ta,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.483353451128839
mp-770430,GdTa3O9,2.815714276814032,-0.2421469233238414,Tricapped triangular prism (three square-face caps),1,4c,1,[2.000626473274603],0.0,2.000626473274603,AB3C9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Gd-O-Ta,0.023590543846154,-3.27619152053846,2.5992,3,Orthorhombic,mmm,Pnma,oxide,,,Ta,,,,O,,,Gd,,"B $\in$ [-1, -0.1]",Negative B,2.5070878007408592
mp-770657,Gd2W2O9,2.3087121021394994,0.1614838391168772,"Square antiprism, Square-face monocapped antiprism",2,4e,1,"[3.091326705020865, 3.908334121304915]",0.0,3.49983041316289,A2B2C9,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Gd-O-W,0.015270995673077,-2.91553006923077,2.844,3,Monoclinic,2/m,P2_1/c,oxide,,,W,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.479844526062724
mp-770748,Gd3TaO7,2.0692333942090104,0.439386721627858,"Cube, Pentagonal bipyramid",2,"8d, 4c",2,"[1.512294271457352, 2.231392127213814]",0.0,1.871843199335583,AB3C7,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Gd-O-Ta,0.007426764999998,-3.643660091575761,2.773199999999999,3,Orthorhombic,mmm,Pnma,oxide,,,Ta,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.4017152506505384
mp-770998,GdTa3O9,2.3272951821802588,0.115373084379001,Square-face bicapped trigonal prism,1,2e,1,[1.758468712052684],0.0,1.758468712052684,AB3C9,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Gd-O-Ta,0.0,-3.299782064384616,2.8954,3,Monoclinic,2/m,P2_1/m,oxide,,,Ta,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.433503981457872
