material_id,chem_formula,R$_0$,B,Ta_chemenv,num_Ta_chemenvs,Ta_wyckoff,num_Ta_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ta_sites,num_CN_env,num_charge_states,TaX_coordn,TaO_coordn,mean_coordn_Ta-X,min_coordn_Ta-X,max_coordn_Ta-X,mean_coordn_Ta-O,min_coordn_Ta-O,max_coordn_Ta-O,mean_Ta_charge,min_Ta_charge,max_Ta_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_TaO_BondL
mp-2714223,Na3Ca8Ta4P3(S5O24)3,1.906902429114838,0.4881649917116786,Octahedron,1,1a,1,"[0.059099818972871004, 0.437153217510639, 0.564823016799996, 0.07651059937611901]",0.0,0.28439666316490625,A3B3C4D8E15F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-S-Ta,0.029093158184521,-2.507440436999048,3.0187,6,Triclinic,1,P1,oxide,Na,Ca,Ta,,,,"C, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9984924274138443
mp-2714262,NaTa2Nb2Si3(PO8)3,1.9133982815989363,0.3967425500485574,Octahedron,1,1a,1,"[0.054143433519767005, 0.052459294454233, 0.037226768261988, 0.034445097164443, 0.045463810661079004, 0.06886586424273]",0.0,0.04876737805070667,AB2C2D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Si-Ta,0.017932608761908,-3.06221058523737,2.8705,6,Triclinic,1,P1,oxide,Na,,"Nb, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9890651256366116
mp-2714263,Na6Ta8Zn16Si3(S11O48)3,1.8978726724361987,0.5085603768174659,Octahedron,1,1a,1,"[0.175920709100886, 0.08987927802414401, 0.05975326375842, 0.116320584862901, 0.18262994340563402, 0.060233503877917004, 0.123068756430666, 0.12141521067931701]",0.0,0.11615265626748562,A3B6C8D16E33F144,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Si-Ta-Zn,0.025774365767855,-2.103669933949726,0.9957,6,Triclinic,1,P1,oxide,Na,,"Zn, Ta",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9971517204183649
mp-2714266,Na2Ta4Nb4Si9(SO16)3,1.925744042864852,0.3676410181053678,Octahedron,1,1a,1,"[0.20705942070625502, 0.168194760374236, 0.212575290507015, 0.18062963670783302, 0.32000594952716105, 0.282885586719274, 0.206581154282754, 0.20571165123798602, 0.23816745700555503, 0.12022340552100101, 0.22514291211044002, 0.148019255004217]",0.0,0.20959970664197725,A2B3C4D4E9F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-S-Si-Ta,0.023884766843538,-2.9382898396608392,2.332,6,Triclinic,1,P1,oxide,Na,,"Nb, Ta",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.007907826081509
mp-2714283,Na3Mg8Ta4P3(S5O24)3,1.905022875190776,0.4413848281760032,Octahedron,1,1a,1,"[0.036441488052321, 0.127479980877886, 0.069514575915624, 0.041191774332521004]",0.0,0.06865695479458801,A3B3C4D8E15F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-S-Ta,0.009417823976193,-2.422636498713332,2.9514,6,Triclinic,1,P1,oxide,Na,Mg,Ta,,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.987840823941364
mp-2714309,Na7Mg3Ta(PO4)6,1.852288479758111,0.7598131895347624,Octahedron,1,1a,1,"[0.189662009271017, 0.13213612946014, 0.13555370402560202]",0.0,0.152450614252253,AB3C6D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Ta,0.013236982134147,-2.815906674549082,2.8572,5,Triclinic,1,P1,phosphate,Na,Mg,Ta,,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.991345933276888
mp-2714310,Na15Mg4Ta8Si9(PO8)9,1.833878076559408,0.8942517386667976,Octahedron,1,1a,1,"[0.15291789720228402, 0.095104530063362, 0.268580280177941, 0.23859628461947602, 0.060371397534406006, 0.08483697799603801, 0.11259960354867402, 0.10728793321388601]",0.0,0.14003686304450838,A4B8C9D9E15F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Si-Ta,0.04548243588319,-2.960511504967027,2.8982,6,Triclinic,1,P1,oxide,Na,Mg,Ta,,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9988043216379463
mp-2714349,Na3Ta4Si5PO24,1.896324805289652,0.4962746235231161,Octahedron,1,1a,1,"[0.10125506755834801, 0.09726326398683101, 0.144371580717785, 0.095597520064748, 0.147172462792199, 0.137796483963566, 0.083097611320886, 0.093696565927882, 0.10384127236962801, 0.135498483306077, 0.127164455042374, 0.14722854752529502]",0.0,0.1178319428813016,AB3C4D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ta,0.006616374099099,-3.151859661750834,3.7967,5,Triclinic,1,P1,oxide,Na,,Ta,,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9887014785148276
mp-2714364,Na14Ta4In4Si11SO48,1.833840926321925,0.9071451657774796,Octahedron,1,1a,1,"[0.265301574788434, 0.30295858212972304, 0.23811903629973502, 0.250841512749994, 0.166502086662338, 0.170741960588809, 0.14003585634780402, 0.17538057177795502, 0.24768307940922302, 0.22688765286061202, 0.30686375076888, 0.189410322482362]",0.0,0.2233938322388224,AB4C4D11E14F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-S-Si-Ta,0.042904398785569,-2.77313391123346,3.384299999999999,6,Triclinic,1,P1,sulfate,Na,,Ta,,In,Si,"N, O, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.0030171797330625
mp-2714368,Na21Mg4Ta8Si15(PO24)3,1.8065123118414,1.0475782376519365,Octahedron,1,1a,1,"[0.15133327133024502, 0.100545030994399, 0.188480969967068, 0.185394220679149, 0.06284029959040201, 0.080115751425022, 0.11456291928041301, 0.18027020779233702]",0.0,0.13294283388237937,A3B4C8D15E21F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Si-Ta,0.040004376565041,-2.9583784660289503,2.7048,6,Triclinic,1,P1,oxide,Na,Mg,Ta,,,Si,"N, O, P, S",,,,,B > 1,Positive B,1.9985861317906866
mp-2714401,Na3Ta2Zn4P3(SO6)6,1.899014577366413,0.5052018393042352,Octahedron,1,"2c, 2a",2,"[0.288972121321928, 0.20281469326134502]",0.0,0.2458934072916365,A2B3C3D4E6F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Ta-Zn,0.026818897928244,-2.276092579680244,3.1488,6,Trigonal,3m,P3c1,oxide,Na,,"Zn, Ta",,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9932955477025134
mp-2714408,Na2TaNb(SiO4)3,1.8745964965935136,0.6316721635815412,Octahedron,1,1a,1,"[0.10135547644263901, 0.12114935839573601, 0.10436308246593201, 0.10847488599273901, 0.11488077971235601, 0.115848591719723]",0.0,0.11101202912152086,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-Si-Ta,0.020178571447369,-3.084798133952208,3.134699999999999,5,Triclinic,1,P1,silicate,Na,,"Nb, Ta",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9907688036719848
mp-2714414,Na3Mg4Ta2P3(SO6)6,1.887423232478468,0.5662890904719934,Octahedron,1,"2c, 2a",2,"[0.163225685772686, 0.19562142830933502]",0.0,0.1794235570410105,A2B3C3D4E6F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-S-Ta,0.011535043209872,-2.531174595143207,3.0699,6,Trigonal,3m,P3c1,oxide,Na,Mg,Ta,,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9931027127109118
mp-2714429,Na2Ta2(SiO4)3,1.881932607396593,0.596678552563977,Octahedron,1,12f,1,[0.11775221940147901],0.0,0.11775221940147901,A2B2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ta,0.005988339298236,-2.9663120872631703,3.977099999999999,4,Monoclinic,2/m,C2/c,silicate,Na,,Ta,,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9916640753019808
mp-2714439,Na7Sc2Ta2Si5PO24,1.7939062070861695,1.2177589652635037,Octahedron,1,1a,1,"[0.16961906528429702, 0.17743060718754, 0.16074935284042902, 0.20005101631371103, 0.149561992902623, 0.177522526159162]",0.0,0.17248909344796035,AB2C2D5E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ta,0.04912823632114,-3.047744160543854,3.2636,6,Triclinic,1,P1,oxide,Na,,"Sc, Ta",,,Si,"N, O, P, S",,,,,B > 1,Positive B,2.0171218812829306
mp-2714560,Na6Ta4Nb4Si11SO48,1.8995036854782632,0.4875736167503485,Octahedron,1,1a,1,"[0.185147154840996, 0.11115211326240501, 0.136183565150777, 0.19356699894926402, 0.092115776059843, 0.131238927938357, 0.07157555962251, 0.08558929929839501, 0.09554258474216, 0.13835197004441402, 0.12077108302497801, 0.125695723272979]",0.0,0.12391089635058983,AB4C4D6E11F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-S-Si-Ta,0.026419747657657,-3.045281022523999,2.8833,6,Triclinic,1,P1,sulfate,Na,,"Nb, Ta",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9910484724913546
mp-2714577,Na3Ta2Nb2Si5PO24,1.8990765065528528,0.4998167069622354,Octahedron,1,1a,1,"[0.09280870756263301, 0.094431416296526, 0.130368737451782, 0.084853211848017, 0.132842191175488, 0.096445189621029]",0.0,0.10529157565924584,AB2C2D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Si-Ta,0.016111762792792,-3.08339953495804,2.968,6,Triclinic,1,P1,oxide,Na,,"Nb, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9920681054830192
mp-2714578,Na14Sc4Ta4Si11SO48,1.8375027043296632,0.8799211897467869,Octahedron,1,1a,1,"[0.226191757609276, 0.273813681036611, 0.22265455247711702, 0.23363018955396203, 0.18537455136938502, 0.183003066453991, 0.149490960773875, 0.17139255165157102, 0.23390631517822402, 0.21024571961304503, 0.302488048907784, 0.18633861050785303]",0.0,0.2148775004277245,AB4C4D11E14F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Sc-Si-Ta,0.038588107672765,-3.030814318469232,3.4592,6,Triclinic,1,P1,sulfate,Na,,"Sc, Ta",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0016011606457504
mp-2714581,Na6Ta8Si11SO48,1.8931684645362887,0.5233809832705426,Octahedron,1,1a,1,"[0.18027385735415702, 0.17211096628209402, 0.21234242089057, 0.11339447896306601, 0.158966043661028, 0.13473892366515602, 0.173541373386342, 0.22479789285654603, 0.18937415704146102, 0.090963866705331, 0.19445758455106602, 0.20587880725503102, 0.13599941974693702, 0.077347203337673, 0.129606741666347, 0.080860054497548, 0.09213129599743, 0.13763254244119602, 0.12330606968369101, 0.112683067861143, 0.183990978529873, 0.173139022993986, 0.221679208297749, 0.124762421368847]",0.0,0.1518324332930945,AB6C8D11E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Si-Ta,0.017377081599084,-3.113937664181656,3.635899999999999,5,Triclinic,1,P1,sulfate,Na,,Ta,,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.993716601736472
mp-2714588,Na12Mg4Ta2Si3(PO6)6,1.7659677381886176,1.2678688563863785,Octahedron,1,"2c, 2a",2,"[0.272970634492733, 0.26245754910261204]",0.0,0.2677140917976725,A2B3C4D6E12F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Si-Ta,0.032077645608466,-2.836440641493263,3.2061,6,Trigonal,3m,P3c1,oxide,Na,Mg,Ta,,,Si,"N, O, P, S",,,,,B > 1,Positive B,1.9984715957849815
mp-2714624,Na6Sc5Ta3(PO4)12,1.895921161806197,0.5592638959851527,Octahedron,1,1a,1,"[0.064955818891912, 0.053665715647005, 0.064979344788126, 0.065028739207343, 0.06546029377804201, 0.06917912403548801, 0.07904604857713801, 0.080473687892434, 0.080897141953092]",0.0,0.06929843497450888,A3B5C6D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Ta,0.008664877882878,-3.0690696648332,2.9824,5,Triclinic,1,P1,phosphate,Na,,"Sc, Ta",,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9980234731394928
mp-2714640,NaTaZn3(SO4)6,1.8746489340486685,0.6218310372634244,Octahedron,1,"1a, 1b",2,"[0.009832403825334, 0.034801656031778004, 0.12038503801883]",0.0,0.05500636595864734,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Ta-Zn,0.007399426351194,-2.009868058772743,1.366299999999999,5,Trigonal,3,P3,sulfate,Na,,"Zn, Ta",,,,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.991730576112606
mp-2714647,Na9Mg5Ta7(PO4)18,1.8483734857656904,0.8051627020900811,Octahedron,1,1a,1,"[0.261026914908421, 0.111545346703159, 0.115687072833089, 0.061830110593824004, 0.0017719792651410002, 0.072467675020896, 0.12396789302234801]",0.0,0.1068995703352683,A5B7C9D18E72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Ta,0.020375481163672,-2.909182818759628,2.4123,5,Triclinic,1,P1,phosphate,Na,Mg,Ta,,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.995735300890431
mp-2714660,Na7Y3TaSi3(PO8)3,1.881892448111493,0.7069229393030299,Octahedron,1,1a,1,"[0.5387272308991471, 0.32938010830258, 0.166379620764069]",0.0,0.3448289866552654,AB3C3D3E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ta-Y,0.047634020127031,-3.047531943518303,2.9678,6,Triclinic,1,P1,oxide,Na,,"Y, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.01324884055244
mp-2714715,Na6Ta3Ga5(PO4)12,1.9252169357639808,0.2974420175670526,no_data,1,no_data,1,no_data,0.0,no_data,A3B5C6D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-Ta,0.018342967657654,-2.73238069446158,3.092,5,Triclinic,1,P1,phosphate,Na,,Ta,,Ga,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9795200722172834
mp-2714735,Na7Sc3TaSi3(PO8)3,1.8118249848331085,1.0401805180530677,Octahedron,1,1a,1,"[0.15542900585483402, 0.182230534632725, 0.11473362690117701]",0.0,0.150797722462912,AB3C3D3E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ta,0.03445812620935,-3.045361116160579,3.1622,6,Triclinic,1,P1,oxide,Na,,"Sc, Ta",,,Si,"N, O, P, S",,,,,B > 1,Positive B,2.003034047580865
mp-2714770,NaCa3Ta(SO4)6,1.855162855761985,0.780467429706448,Octahedron,1,"1a, 1b",2,"[0.033714823298023, 0.056205000776105005, 0.20229520204335502]",0.0,0.09740500870582768,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-S-Ta,0.012859977085714,-2.4157216478203623,0.8743000000000001,5,Trigonal,3,P3,sulfate,Na,Ca,Ta,,,,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.002003955549998
mp-2714783,NaMg3Ta(SO4)6,1.8711649091922424,0.6483497371881376,Octahedron,1,"1a, 1b",2,"[0.010340203399074, 0.039978450989453004, 0.133129555797938]",0.0,0.061149403395488335,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-S-Ta,0.008160571428559,-2.3070161249156,0.879,5,Trigonal,3,P3,sulfate,Na,Mg,Ta,,,,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9932371737295271
mp-2714820,Na15Ca10Ta2P9(SO8)9,1.833511629381108,0.8834021941958529,Octahedron,1,1a,1,"[0.21430981035469301, 0.193363908010096]",0.0,0.20383685918239453,A2B9C9D10E15F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-S-Ta,0.044898370579975,-2.680712191620873,3.332099999999999,6,Triclinic,1,P1,oxide,Na,Ca,Ta,,,,"C, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9976674068143694
mp-2714828,Na15Mg10Ta2P9(SO8)9,1.8410704584237751,0.8157263001890017,Octahedron,1,1a,1,"[0.10750413567201901, 0.104614216130907]",0.0,0.10605917590146301,A2B9C9D10E15F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-S-Ta,0.03634548354703,-2.585047630082411,3.296399999999999,6,Triclinic,1,P1,oxide,Na,Mg,Ta,,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9918803700086751
mp-2714836,Na6Ta3Al5(PO4)12,1.920418582290604,0.2762568503717333,Octahedron,1,1a,1,"[0.042305482272302006, 0.030787884451315, 0.058673083937681, 0.053300803218818006, 0.040729066070737, 0.021687875599015003, 0.021162981787319003, 0.019155658464787003, 0.015881209292367002]",0.0,0.033742671677149005,A3B5C6D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-Ta,0.010310940563035,-2.954761313369235,2.9987999999999992,5,Triclinic,1,P1,phosphate,Na,,Ta,,Al,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9708523850220918
mp-2714867,Na6Ta3In5(PO4)12,1.9062531885486416,0.5085954701378083,Octahedron,1,1a,1,"[0.18284768810481603, 0.121516130367916, 0.20495088336869902, 0.203039792335957, 0.09538911765086601, 0.15420936782326802, 0.151126405335158, 0.129983883017528, 0.135393662299544]",0.0,0.15316188114486134,A3B5C6D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-Ta,0.018803285833335,-2.7016454607115783,3.096999999999999,5,Triclinic,1,P1,phosphate,Na,,Ta,,In,,"N, O, P",I,,,,"B $\in$ [0.5, 1]",Positive B,1.9991115778821025
mp-2714945,Na2HfTaSi2PO12,1.8988814364714424,0.5706898431394029,Octahedron,1,6a,1,[0.182198947220463],0.0,0.182198947220463,ABCD2E2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Si-Ta,0.025637526984647,-3.16968596033692,3.6208,6,Monoclinic,m,Cc,oxide,Na,,"Hf, Ta",,,Si,"H, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0050471496475955
mp-2714960,Na7TaIn3Si3(PO8)3,1.8179152006931945,1.0292790672865355,Octahedron,1,1a,1,"[0.17705673244195602, 0.177623458458495, 0.125591456248212]",0.0,0.16009054904955433,AB3C3D3E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-Si-Ta,0.0473185604878,-2.654251315144318,2.9397,6,Triclinic,1,P1,oxide,Na,,Ta,,In,Si,"N, O, P, S",I,,,,B > 1,Positive B,2.007116131794121
mp-2714982,Na6Ta5ZnSi6(PO12)3,1.8823212909265568,0.5922704542797123,Octahedron,1,2a,1,"[0.119279675951137, 0.092710556626532, 0.11148297562886501, 0.141140037881808, 0.191878657487996]",0.0,0.13129838071526762,AB3C5D6E6F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ta-Zn,0.03458226469298,-2.998113200067915,3.2619,6,Monoclinic,m,Cc,oxide,Na,,"Zn, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9925129620870137
mp-2714998,Na2TaTiSi2PO12,1.9069688394726352,0.4530987482726754,Octahedron,1,6a,1,[0.12251222820067001],0.0,0.12251222820067001,ABCD2E2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ta-Ti,0.031340939921051,-3.07308078042464,2.8919,6,Monoclinic,m,Cc,oxide,Na,,"Ti, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9912590497024043
mp-2715006,Na4ScTa3Si4(PO12)2,1.8736363061581536,0.65348579402087,Octahedron,1,1a,1,"[0.06332021889872501, 0.13064459351441102, 0.146617285107384, 0.106933213823915, 0.18795421474496302, 0.20126007553796002, 0.051388747463356005, 0.07261644342169, 0.16893896517498203]",0.0,0.12551930640970957,AB2C3D4E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ta,0.033142101162278,-3.103593353994815,3.281599999999999,6,Triclinic,1,P1,oxide,Na,,"Sc, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.994476974287868
mp-2715041,Na12Mg5Ta(PO4)9,1.6604641490933372,1.7648105392156015,Octahedron,1,2a,1,[0.10522023335888701],0.0,0.10522023335888701,AB5C9D12E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Ta,0.011482276512341,-2.792890580248743,2.846899999999999,5,Trigonal,3m,P3c1,phosphate,Na,Mg,Ta,,,,"N, O, P",,,,,B > 1,Positive B,1.9825002463396295
