material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,S_wyckoff,num_S_chemenvs,CN,element,charge_range,is_single_charge
mp-634378,NaHSO4,1.6726128471734114,0.4318637308970807,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-6397,Na2Ca(SO4)2,1.5633354719661985,0.1733421673109062,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-642398,RbVSO6,1.6669689215177117,0.4193107201812662,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-643066,ZnH2SO5,1.5501705193680888,0.1469492092008455,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-643427,MnH2SO5,1.5703875306651358,0.1957910868530978,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-643458,LiHSO4,1.643753369134895,0.3720825495508538,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-643547,CoH2SO5,1.5681803200958595,0.1892922774644085,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-643570,NiH2SO5,1.5632941683090071,0.1847941638035996,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-643586,CsHS2(O3F)2,1.7387489828140157,0.6038928347259218,[3.0],6.0,6.0,6.0,Tetrahedron,4f,1,3.0,S,0.0,True
mp-644318,NaV3H6(SO7)2,1.5067085185494569,0.0433809884504713,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-644324,K2FeH4(SO5)2,1.5919378286080144,0.2353808051910193,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-645189,CsKPt6(S3O14)2,1.6720048644706988,0.4707220532432249,[4.0],6.0,6.0,6.0,Tetrahedron,6f,1,4.0,S,0.0,True
mp-6455,NaNd(SO4)2,1.670870281198059,0.4439889866672414,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-645709,SnSO4,1.5180757330755053,0.0994444715863467,[4.0],6.0,6.0,6.0,"Tetrahedron, See-saw",4e,2,4.0,S,0.0,True
mp-645740,SnSO4,1.5207965712850404,0.0754038456373654,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid, See-saw",2i,3,4.0,S,0.0,True
mp-645774,SnSO4,1.5323191515647312,0.0959952589006484,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid, Pentagonal pyramid",2i,3,4.0,S,0.0,True
mp-648140,Na2Al2S3(Cl4O3)2,1.4767980411949029,0.0378926021397231,[2.0],4.0,4.0,4.0,Angular,4e,1,2.0,S,0.0,True
mp-6531,K2Mn2(SO4)3,1.5383613220483423,0.1227966753036387,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-653182,K4US3O14,1.655827094099821,0.3952677515900423,[4.0],6.0,6.0,6.0,Tetrahedron,"8d, 4c",1,4.0,S,0.0,True
mp-653840,KCu7TeS5ClO24,1.488388735567779,-0.0076992924602346,[4.0],6.0,6.0,6.0,Tetrahedron,"16g, 4b",1,4.0,S,0.0,True
mp-6597,CsLiSO4,1.3314297101812689,-0.390306856899878,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-6607,Ca5Si2SO12,1.5615158129848328,0.1750276646689262,[4.0],6.0,6.0,6.0,Tetrahedron,"8d, 4c",1,4.0,S,0.0,True
mp-6623,Rb2Cd2(SO4)3,1.5264027730196024,0.0874640522738443,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-662566,Ca4Al6SO16,1.584510269559508,0.2259607389811571,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-669367,KAl(SO4)2,1.6225629920193785,0.3528213792318379,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,S,0.0,True
mp-6724,K2Cd2(SO4)3,1.5823441352791845,0.2231280860670391,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-6726,CsLiSO4,1.5609740176968916,0.1701910913395614,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-676501,K3Sn2S3BrO12,1.619848639421151,0.3009131466020615,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid, Octahedron",2a,3,4.0,S,0.0,True
mp-677013,Na3Pb2S3ClO12,1.7465075143627238,0.6176542557679776,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-677416,Na5Mg5In3(SO4)12,1.5981989218918111,0.281758506645074,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-677680,LiMgAl3(SO4)6,1.6445336630459444,0.4054087468945518,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-6783,NaLiSO4,1.698309450413321,0.5088065954630219,[4.0],6.0,6.0,6.0,Tetrahedron,"2b, 2a",1,4.0,S,0.0,True
mp-690548,NaMgFe(SO4)3,1.626961367973281,0.3563271871187301,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-690725,TlCuHSO5,2.3439890464950803,2.0917239093731936,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-693393,Na13Ca7S12Cl2O48F,1.663962996876569,0.4216385748133661,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-694995,LiMgCr3(SO4)6,1.62462182604922,0.3489053636499139,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-695095,Ca19Si6S6(ClO24)2,1.590264911408568,0.2453814404004328,[4.0],6.0,6.0,6.0,Tetrahedron,"1b, 1a, 2c",1,4.0,S,0.0,True
mp-695469,Li3Cr13Ni3(SO4)24,1.6151355612724732,0.3281562362017398,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-695559,Na13Ca7S12Cl2O48F,1.67553959353925,0.4492908294108993,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-695906,RbSmH8(SO6)2,1.5051267634058658,0.0323510800151872,[4.0],6.0,6.0,6.0,"Tetrahedron, Tricapped triangular prism (three square-face caps)",4e,2,4.0,S,0.0,True
mp-695935,Na6ZnH4(S2O9)2,1.552530387786992,0.1397989337631328,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-696078,K3ZrH2S(OF)5,1.849339034335193,0.8666825743919505,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-696347,NaH3SO5,1.692429956358953,0.4734184269541299,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-696485,Na2TeHSO5F3,1.601590684737312,0.2630512790134006,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-696993,Sn2H2SO5F2,1.502713382934565,0.0180213063979872,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid, Pentagonal pyramid",4e,3,4.0,S,0.0,True
mp-697221,K2FeH4(SO5)2,1.547287014649371,0.1270518605603665,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-697284,KH3SO6,1.6376013357573966,0.3235149601662196,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-697676,H2Pb4SO8,1.5147856509864506,0.0356088996560136,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-697984,K2MnH4(SO5)2,1.5735464753828328,0.1912633713991434,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-697994,Cu3H4SO8,1.431028076098554,-0.162136172237233,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-698056,Na2CdH4(SO5)2,1.5757383233749394,0.1957803963705439,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-698480,Sb4H2SO10,1.5221269442526988,0.0611307799413114,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid, See-saw",4a,3,4.0,S,0.0,True
mp-698654,NaMgFe(SO4)3,1.5992570501671246,0.2872290846495088,[4.0],6.0,6.0,6.0,Tetrahedron,6f,1,4.0,S,0.0,True
mp-699251,VH10SO10,1.5101548493818864,0.0415529758128602,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-699488,CsTiH24(SO10)2,1.4918209799506996,-0.0090972021572831,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-699489,CsTiH24(SO10)2,1.492253343791376,-0.0105354462875448,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-699658,Na4VS3O13,1.645484290809082,0.3790684776616365,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-703568,BaH2(SO4)2,1.6128380342434592,0.2896903712461666,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-703574,CaH2(SO4)2,1.615958936449707,0.3000266359745994,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-704145,Li2Mn2(SO4)3,1.6491112582090643,0.3963574225106141,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-704360,K6Na2V2S7O30,1.688762923302584,0.4780637255503331,[4.0],6.0,6.0,6.0,Tetrahedron,"8b, 4a",1,4.0,S,0.0,True
mp-704408,K8V2(S2O9)3,1.6786218157165238,0.4539996645358926,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-706594,U2H14S2O19,1.5175700195633597,0.0773416779219673,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-706983,K3HPtS2(ClO3)2,1.8606511372990568,1.2342220494472806,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4b,1,3.0,S,0.0,True
mp-707095,YHSO5,1.5805681865618235,0.2300935979565001,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-707170,CuH6SO7,1.4581009131352871,-0.0891323339753179,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-707209,CsH24Rh(SO10)2,1.4975745110708611,0.0081607849750513,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-707470,Na2H4(SO4)3,1.6284347227348352,0.31729396017561,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-707645,Na2Ca3B5H2S2ClO18,1.6562927217893244,0.406601439763702,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-707854,CsH24Ru(SO10)2,1.4863380655459466,-0.0239581774384418,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-707941,Na3H(SO4)2,1.750306899233275,0.6311946500945455,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-707986,K2Pr2H3(S2O9)2,1.513353527998944,0.0551992848665195,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-709066,Rb4LiH3(SO4)4,1.976018547826592,1.1779418998998763,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-709186,K4LiH3(SO4)4,1.9231165496467637,1.052894238234582,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-709886,CuH5Pb4SO11,1.4865772529483867,-0.0386018813898707,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-709946,CsAu(SO4)2,1.7151339665668772,0.5173982322669184,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-710070,K5Ce2H2S6O25,1.64682016262723,0.3859764076787642,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-720222,Na3CaAl3Si3SO16,1.543827852405686,0.1148319863251823,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-720254,Li2H4(SO4)3,1.7130839758745826,0.5380961570805524,[4.0],6.0,6.0,6.0,Tetrahedron,"8e, 4d",1,4.0,S,0.0,True
mp-720360,Na13Ca7S12Cl(O24F)2,1.611867852187864,0.2943382229584843,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-720802,Na6HfH8S5O24,1.669952408349488,0.4339621702826585,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-721012,Na13Ca7S12(ClO16)3,1.6185220456032785,0.3097998802908853,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-721053,Hg3H4S2O11,1.5552038705352107,0.1405392237723116,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-721314,NaH2SO4,1.4579603991743326,-0.0254265257888485,[3.0],5.0,5.0,5.0,Triangular non-coplanar,4c,1,3.0,S,0.0,True
mp-721317,Na2CuH4(SO5)2,1.285199874157026,-0.5184293287427076,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-721365,VH10SO10,1.5082706979176146,0.0422388313996587,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-722527,AlH11SO10,1.498054769442876,0.0055923071681451,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-722860,Na2MgH4(SO4)2,1.531704609551948,-0.0899445260576334,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,S,0.0,True
mp-727512,CsVH24(SO10)2,1.4706957987529898,-0.0193772431199268,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-727702,K2MnH8(SO6)2,1.5043824965936572,0.025305820600202,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-727766,CrH15S2O15,1.5433462511684248,0.1216579499384383,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-728123,KVH2SO7,1.5788365516268403,0.2135044847994834,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-728374,MnH5SO7,1.5140801183243966,0.0781152381076347,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-728764,CuPPb2SO9,1.5136715641727103,0.0529644782136782,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-729028,KCrH24(SO10)2,1.48168876607524,-0.0341814724465502,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-729050,RbVH24(SO10)2,1.5102429780119784,0.0335435232003841,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-729644,CsMnH24(SO10)2,1.4905799874525048,-0.0134298815390204,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-730446,AlH10SO9F,1.5080688413018948,0.0335140732634075,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-733612,RbH3(SO4)2,1.7312514920688316,0.5688260153839854,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-733655,KH3(SO4)2,1.7864183534226885,0.704386046905922,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-734839,CrH6SO7,1.449020049624531,-0.1109422641567763,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-735523,Fe3PH6PbSO14,1.5105402800858203,0.0460777846335143,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-738629,CsGaH24(SO10)2,1.486794553214983,-0.0234970994655046,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-743742,Fe6H12Pb(SO7)4,1.516161175081958,0.0622967827667864,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,S,0.0,True
mp-744434,YNiH3SO7,1.5063270478774622,0.0416348647036878,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-746676,CsMnH24(SO10)2,1.487071002951177,-0.0228086482762083,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-746702,CsFeH24(SO10)2,1.4883004845136982,-0.0193398215300629,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-752443,Te(S2O7)2,1.5874991626388155,0.2531411426843614,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-752728,Rb2S2O7,1.650742056799094,0.4044278696388956,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-753183,CaH4SO6,1.4982425271666924,0.0100646249882669,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-754159,Na2Mn(SO4)2,1.6474886086605527,0.3803702237476172,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-754499,LiMnCSO7,1.5285218563011431,0.1008371685224821,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-755891,CsLiH4SO5,1.775820005999347,0.7879226295859107,[3.0],4.0,4.0,4.0,Triangular non-coplanar,1a,1,3.0,S,0.0,True
mp-756998,CdH2(SO4)2,1.579913457567593,0.2144865145830083,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-7572,MgSO4,1.6607323466058037,0.4652620567308248,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,S,0.0,True
mp-757203,NaPH4SO8,1.580325730827217,0.2050124364875993,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-757207,YH5S3O13,1.6297498230291985,0.3414769994089011,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-757723,SrH4(SO4)3,1.602028549573696,0.2599656333315673,[4.0],6.0,6.0,6.0,"Tetrahedron, Tricapped triangular prism (three square-face caps)",2i,2,4.0,S,0.0,True
mp-757796,Al2H10S3O17,1.500057603636476,0.0367515288080005,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-757858,V3Zn7H3SO19,1.533553200274853,0.0998499320138891,[4.0],6.0,6.0,6.0,Tetrahedron,2b,1,4.0,S,0.0,True
mp-757886,NdHS3O11,1.6156293242216928,0.3037056031455954,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-758635,UH12S2O15,1.4727302220902443,-0.0434849823562892,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-758969,Li2Mn(SO4)2,1.6044166728239198,0.276201794332987,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-759223,Sn(SO4)2,1.5666100187029215,0.225873091230398,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",8c,2,4.0,S,0.0,True
mp-759347,Li2V(SO4)2,1.654681371302874,0.4000281719480111,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-759924,Bi14SO24,1.4423105015848667,-0.099836278454711,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-760060,Sb(SO4)2,1.5406888015366234,0.1404044567302746,"[4.0, 4.0]",5.5,5.0,6.0,"Tetrahedron, Octahedron",8c,2,4.0,S,1.0,False
mp-760060,Sb(SO4)2,1.5406888015366234,0.1404044567302746,"[4.0, 4.0]",5.5,5.0,6.0,"Tetrahedron, Octahedron",8c,2,4.0,S,1.0,False
mp-760205,Ba16S16O59,1.4556381605820374,-0.1401134586012055,"[3.0, 4.0, 4.0]",5.333333333333333,5.0,6.0,"Tetrahedron, Triangular non-coplanar",1a,2,3.0,S,1.0,False
mp-760205,Ba16S16O59,1.4556381605820374,-0.1401134586012055,"[3.0, 4.0, 4.0]",5.333333333333333,5.0,6.0,"Tetrahedron, Triangular non-coplanar",1a,2,4.0,S,1.0,False
mp-760205,Ba16S16O59,1.4556381605820374,-0.1401134586012055,"[3.0, 4.0, 4.0]",5.333333333333333,5.0,6.0,"Tetrahedron, Triangular non-coplanar",1a,2,4.0,S,1.0,False
mp-761169,Zn2Hg2H2S2O11,1.5455720138887918,0.1343127930939141,[4.0],6.0,6.0,6.0,Tetrahedron,8e,1,4.0,S,0.0,True
mp-761173,LiV(SO4)3,1.5915456306475784,0.2508100018118737,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-762358,LaH9(SO6)2,1.5142101222416842,0.0604863427335157,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-764405,KFeH2S2O9,1.5874080453411523,0.2439156791231701,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-7645,KAl(SO4)2,1.638564157634805,0.4352078747484519,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,S,0.0,True
mp-764857,Li2Ni2(SO4)3,1.6803205958301135,0.4853433864939577,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-765354,Li2Co2(SO4)3,1.6772061369564604,0.4677502364110472,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-765463,ErH3(SO4)3,1.5746599306750135,0.2111728995513861,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-765597,HS2IO8,1.6086644177218845,0.2570320297052191,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-766031,NaMgH4SO6F,1.463237337214855,-0.0722274331449129,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-766088,LiCr3Ni(SO4)6,1.639850960802948,0.3887816747769834,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-766220,ZnCr3(SO4)6,1.5222670420793338,0.0998108421655515,[4.0],6.0,6.0,6.0,Tetrahedron,3b,1,4.0,S,0.0,True
mp-766250,Er2H16S3O20,1.4853281110922278,-0.0090636120374088,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-766416,K2UH6C2SO13,0.669327925425876,-2.0395489048012223,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-766680,MnCu4H14(SO9)2,1.4965324066987613,0.004722316058774,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,S,0.0,True
mp-768484,Sb2(SO4)3,1.5716964125438628,0.1924353432180884,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron","4f, 2e",2,4.0,S,0.0,True
mp-768507,Cu2(SO4)3,1.5742632175351112,0.2088612360193677,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-768543,Mn2(SO4)3,1.572844632473868,0.2139316746519028,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-768553,Li3Cu2(SO4)3,1.6207649775426116,0.3177387229210797,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-768590,Li2Ni2(SO4)3,1.7497493787574945,0.6545040892582044,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-768598,Na2NiCSO7,1.76933029640004,0.6808375734779123,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-768608,LiMn2(SO4)3,1.624469608143619,0.3463188065440593,[4.0],6.0,6.0,6.0,Tetrahedron,6e,1,4.0,S,0.0,True
mp-768614,LiNi2(SO4)3,1.799072478469349,0.7820597816646171,[4.0],6.0,6.0,6.0,Tetrahedron,6e,1,4.0,S,0.0,True
mp-768616,LiCo2(SO4)3,1.6358959965997797,0.3770290246231441,[4.0],6.0,6.0,6.0,Tetrahedron,6e,1,4.0,S,0.0,True
mp-768656,NaSbCSO7,1.5998710774568077,0.2580217923219064,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid",2a,2,4.0,S,0.0,True
mp-768659,Li2Co2(SO4)3,1.753823640274545,0.6557951751142286,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-768683,LiFe2(SO4)3,1.6408805054521616,0.3858758326885289,[4.0],6.0,6.0,6.0,Tetrahedron,6e,1,4.0,S,0.0,True
mp-768742,Li2Mn2(SO4)3,1.6894328473424394,0.4954952129440341,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-768755,Li2Sn2(SO4)3,1.5206019929229302,0.0717619594796122,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron","8d, 4c",2,4.0,S,0.0,True
mp-768757,LiCu2(SO4)3,1.5909681476344493,0.2569879981228988,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-768831,Li2Fe2(SO4)3,1.7379594265133442,0.6141314765001026,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-768832,Li2Cu2(SO4)3,1.6934608766207024,0.5040527581647829,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-768867,Na2SnCSO7,1.654183600919982,0.3870253599588345,[4.0],6.0,6.0,6.0,"Tetrahedron, Pentagonal bipyramid",2e,2,4.0,S,0.0,True
mp-768896,Li2Ni2(SO4)3,1.6620241675697005,0.4413248541565685,[4.0],6.0,6.0,6.0,Tetrahedron,"8d, 4c",1,4.0,S,0.0,True
mp-768898,LiMn2(SO4)3,1.6620127320643705,0.4329566771049584,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-769018,LiFe2(SO4)3,1.6386324884798935,0.3787114093812113,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-769110,LiCo2(SO4)3,1.6339321111136769,0.3631232746518711,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-769544,MgCr3Se2(SO6)4,1.5867205980708614,0.2594734622009317,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-769549,LiZnCr3(SO4)6,1.62857701697842,0.3577808146136901,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-769552,LiMgCr3Se2(SO6)4,1.6501570411992978,0.408683755701612,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-769554,LiMgCr3(SO4)6,1.6449780802735556,0.400426310302343,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-769559,MgCr3(SO4)6,1.5307504593460517,0.1230769635362283,[4.0],6.0,6.0,6.0,Tetrahedron,3b,1,4.0,S,0.0,True
mp-769603,LiVSO4F3,1.6120137146693303,0.289827774215656,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-769636,Li2Cu2(SO4)3,1.6759474464415771,0.4648101233139401,[4.0],6.0,6.0,6.0,Tetrahedron,"8d, 4c",1,4.0,S,0.0,True
